;location_accesstype_title;charging_hour;utilization;connector_count;congested_connectors;energy_consumption;charging_minutes
2021-08-13 14:00:00;Public access - Free access;2021-08-13 14:00:00+00:00;85.83333333333333;2.0;0.0;7.90079583063717;103.0
2021-08-13 15:00:00;Public access - Free access;2021-08-13 15:00:00+00:00;100.0;2.0;2.0;9.105891895979482;120.0
2021-08-13 16:00:00;Public access - Free access;2021-08-13 16:00:00+00:00;100.0;2.0;2.0;9.105891895979482;120.0
2021-08-13 17:00:00;Public access - Free access;2021-08-13 17:00:00+00:00;55.0;2.0;1.0;5.360924040923959;66.0
2021-08-13 18:00:00;Public access - Free access;2021-08-13 18:00:00+00:00;8.333333333333334;2.0;0.0;0.824136083578891;10.0
2021-08-13 19:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-13 20:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-13 21:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-13 22:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-13 23:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 00:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 01:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 02:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 03:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 04:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 05:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 06:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 07:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 08:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 09:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 10:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 11:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 12:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 13:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 14:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 15:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 16:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 17:00:00;Public access - Free access;2021-08-14 17:00:00+00:00;8.333333333333334;2.0;0.0;0.5852804786836201;10.0
2021-08-14 18:00:00;Public access - Free access;2021-08-14 18:00:00+00:00;50.0;2.0;1.0;3.5116828721017206;60.0
2021-08-14 19:00:00;Public access - Free access;2021-08-14 19:00:00+00:00;50.0;2.0;1.0;3.5116828721017206;60.0
2021-08-14 20:00:00;Public access - Free access;2021-08-14 20:00:00+00:00;50.0;2.0;1.0;3.5116828721017206;60.0
